TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.ibatis.reflection.Reflector,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,267,0.3,2,38,517,396358,1583002356952,0.8325123152709359,11111111111111111111111111111111111111100011111111111111111111111111111111111111111011111111111111111111111111111111111111111111111000000000000000011111111111000000111001111111111111000111111111110011101,0.746031746031746,111111111111111111100000010110011110010100000100000011110110101111111111111111011101111001111111111111011111011111111111111111,1.0,1111111,5,1,2,1,0.65625,1110111011111111111000000000011111110111100000001110111111110000000000010000000000000000000000000000000000000011111100111110111101111111111111011111111010111010101111111110111111101111101111111111111011111110111111111111111011111111111111111111111101111011,0.5316455696202531,0101101010101001011001010111010101001011001010111010101000101010101010100111111,1.0,11111111111111,1.0,11111111111111,0.746031746031746,111111111111111111100000010110101110001100001000000011110110101111111111111111101110101101111111111111011111101111111111111111
