TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.ibatis.io.DefaultVFS,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,255,0.3,2,17,61,294412,1583002768426,0.5447761194029851,11011100011111100101110101111101101100010111111100010111011111100000110000000001111101111110000000000000011110000111111111111000000001,0.3739130434782609,1111000100000000000000010100101010000000110000000000011010110111101000000001011001110101010111110101011100000100001,1.0,11111,1,1,2,1,0.58,1110000110000111101111011000000000000000000000001101111100111111101111111111111111111111111100001011,0.32142857142857145,0000001111101001000000010010,1.0,11111111,0.875,11111101,0.2782608695652174,1111000010000000000000000000000000000000000000000000000000001111101000000000111001110100110111101010111010000010010
